,id_поста,text_tokens,text_length,preprocessed_comments
382,15371,информация иностранец беспрепятственный пересечение граница регистрация передать список иностранец пограничный миграционный служба требоваться проверить правильность написание паспортный данные поэтому просить весь иностранец который подать документ вуз заполнить форма,28,"[('', 0), ('смочь отозвать направить согласие лежачий сайт просить писать хотеть делать коллективный жалоба', 12), ('уважаемый представитель лэти вина вуз остаться список согласие банально иметь актуальный информация конкурс смочь отозвать заявление добирать многий человек контрактный основа почему попытаться досогласовать набор человек бюджет', 27), ('список добавиться человек согласие предпоследний место обновление вчера сегодня последний', 10), ('подсказать узнать список пересечение граница подвесить сайт госуслуга пересекать сухопутный граница отметка миграционный карта уч бу', 16), ('приказ зачисление', 2)]"
383,15229,видеть ваш запрос активно обрабатывать понимать нервничать переживать просить отнестись понимание дать отборочный комиссия спокойно проверить документ допустить ошибка наш центр сегодня отвечать ваш вопрос факультет обрабатывать заявление поэтому сегодня связаться завтра готовый пообщаться ответить поступить точно сказать смочь поэтому просить дождаться август точно проверить список обновить близкий обед больший часть документ обработать,53,"[('ужас', 1), ('очень недовольный ваш работа сайт зависнуть список обновляться час вчерашний день мочь понять картина наш проходимость свой балл подать побояться рисковать остаться синица рука челябинск журавлик имя лэти улететь весь система дать сбой ваш обновление час дать никакой шанс расхождение часовой пояс челябинский час закрытый возможность отозвать', 47), ('', 0), ('', 0), ('обед сайт обновиться', 3), ('почему приём организовать эл почта ждать разъяснение администрация', 8), ('лэти вообще дело успеть подать отозвать согласие ваш нерабочий сайт решиться приём заявление почта почему нигде проинформировать банально плашка технический работа написать сайт работать отправлять заявление почта', 27), ('почему заявление принимать почта', 4), ('почему заявление принимать почта почему смочь нормально подать согласие почему плохо работать бедный сын пойда армия', 16), ('кошмар русский рулетка поступить шанс обидно вина весь технический проблема ребёнок пройти круг ад пока писать егэ родитель год платить репетитор видеть сайт рухнуть', 24), ('подавать документ число видеть стабильный ое место число начать паниковать пытаться отозвать заявление переподача вуз итог остаться невозможность поступить донабор сайт лёжка', 22), ('добрый день почта факультет электроника наноэлектроника', 6), ('позвать прийти злой ночь отправиться путь пророчить', 7), ('отправить заявление опираться последний дать ужасно страшно весь й посылаться мысль космос вс получиться', 14), ('вообще понимать стрелка перевести вуз вуз отменить второй волна предвидеть ситуация технически подготовиться странный год приёмный компания организовать', 18), ('', 0), ('сегодня ошибка ошибка', 3), ('добрый день нибыть список посмотреть сайт вообще грузить', 8), ('', 0), ('список новый почему выложить проходная балл', 6), ('', 0), ('окончательный список большой обновление надеяться', 5), ('судить долго ида подгрузка новый согласие ребёнок список найти высокий балл помочь', 12), ('список обновить', 2), ('окончательный список', 2), ('здоровый весь поступить кб проходить', 5), ('список окончательный обновлиться', 3), ('большой обновление', 2), ('список зачисление', 2), ('плавать', 1), ('самый интересный платный место раскупить', 5), ('уверение пк проходимый оказываться понять заявление остаться час подача', 9), ('добрый вечер отозвать документ ваш вуз', 6), ('добрый день посмотреть список зачисление сын список подать согласие хотеться убедиться доплнительный', 12), ('обидно организованный работа очень хотеть податься организованно вуз получить студент хороший балл рискнуть туда хотеть желать вуз следующий год наступить грабли заинтересованный учиться рисковой человек удача дорогой будущий студент поздравлять душа весь поступить вуз член приёмный комиссия отзывчивый отвечать любой вопрос подвести техника абитуриент очень важно видеть движение список последний момент', 51), ('список обновиться', 2), ('горный университет комиссия последний минута созвон вести абитуриент направление каждый знать проходить балл организация высокий уровень', 16), ('ещё обновление список', 3), ('последний обновление список час назад', 5), ('список обновить', 2), ('', 0), ('обновление список отзывать заявление программный инженерия проходная бал факт сегодняшний день поздравлять лэти сильный ученик год реально достойный учиться деньга наш страна', 22), ('добрый утро подсказать планироваться опубликовать приказ', 6), ('жаль ваш институт наплевать поступать ребёнок ваш халатность ребёнок остаться', 10)]"
384,15080,уважаемый абитуриент причина технический сбой наш сайт действительно приболеть запрос отправить личный кабинет почта отработать принять внимание переживать сделать моментально запрос сотня,22,"[('сотня весь вытеснить', 3), ('сотня необработанный', 2), ('сбой смочь отправить собраться загрузить заявление минута сайт упасть малый шанс заявление принять отправить минута поздний', 16), ('хороший обновить ещ список', 4), ('приложить', 1), ('конец список неизвестно ещё поступить', 5), ('выложить промежуточный проходная балл знать морально готовиться', 7), ('уверенный действительно отправиться', 3), ('место проходная балл возможность конкурировать', 5), ('сколько простить сотня', 3), ('сделать переживать пройти нормальный человек подать мочь вытеснить кинуть согласие почта справедливо', 12), ('подавать каждый минута запрос смочь обработаться случай поступить', 8), ('обновить список', 2), ('', 0), ('выложить табличка проходной август пост', 5), ('час список обновляться', 3), ('очень интересно чей запрос пройти личный кабинет работать заходить выдавать ошибка адрес поэтому халтурный работа специалист лэти смочь нормально подготовить сервак нагрузка ребята пройти год смочь отозвать согласие подать поэтому мный комиссия обязать сделать ситуация обработать запрос подать день', 39), ('подать отказ сей пора принять', 5), ('уважаемый представитель лэти читаемый коммент договорённость принимать заявление эл почта однозначно требоваться разъяснение основание делать возможность правило предусмотреть повод жалоба', 20), ('подать согласие видеть таблица стоить беспокоиться', 6), ('подать согласие сайт отображаться подать поэтому подать снова согласие сайт отключиться ошибка система сайт долго грузиться дать вопрос написать личный сообщение', 21), ('товарищ понимать сайт упасть вс текст стиль подать согласие последний обновление проходить запас место мо м случай запас прош л узнать го картинка отдыхать мультперсонаж явно несущий посыл дух расслабиться взгляд признак очень правильный отношение абитуриент пойма пролететь го ещ гипотетически успеть нибыть пойти платный весь принцип возможность значительный число абитуриент кой относиться непоступление ещ перспектива провести год очень комфортный обстановка политех поступать год назад опубликовать проходная балл всякий случай предварительный сразу закончиться мный кампания вс ваш место смазывать первый впечатление студент', 82), ('дурачок последний момент согласие подавать просить делать получить сво базар вуз виноватый сбой забывать', 14), ('сложиться ситуация становиться очевидный следующий сын подать согласие заранее хороший слово комиссия балл сайт висеть сей пора висеть смочь физически сориентироваться перестроить свой линия поведение виноватый выбрать ваш вуз сын сделать корректно абсолютно реально мочь остаться поступление год подумать вложить деньга репетиция потратить время нерв пойти армия остаться безнаказанный никакой конкретный человек отвечать бесперебойный работа сайт получить выговор вопрос поступление заниматься комитет наука высокий школа горячий линия горячий линия вопрос поступление федеральный расти образец надзор горячий линия оставить жалоба сайт расти образец надзор', 83), ('группа сми фонтанка', 3), ('очень вуз ночью обновить список вообще неведение безобразие неожиданно пк лэти', 11), ('почему нигде информация комиссия онлайн указать адрес пускать университет подтвердить информация работать вообще стоить адрес ул профессор попов дом корпус помещение ждать открытие приёмный комиссия', 25), ('звонок ожидание лайк', 3), ('приёмка работать очень плохо', 4), ('добрый день почта факультет электроника наноэлектроника', 6), ('сайт работать ч мониторить список отозвать согласие переподать возможность пролетать поступление', 11), ('', 0), ('скинуть сегодня последний обновление считать окончательный', 6), ('искать список свой внук талантливый молодёжь высокий балл егэ молодец ребята светлый путь жизнь', 14)]"
385,15065,тик время приём согласие очный форма бюджет завершиться выдохнуть ждать следующий неделя август течение день опубликовать приказ зачисление смочь найти время смочь сказать пройти ждать приказ почему смочь сказать август список сайт нужно время проверить согласие отзыв который подать последний момент найти исключить подать согласие несколько университет нужно устранить ошибка год подавать документ наш система госуслуга поэтому очень просить дождаться август,61,"[('время сайт', 2), ('мочь ещё появиться подать согласие госуслуга', 6), ('время сайт', 2), ('почему вуз имя герцин продлить время подача согласие зачисление час весь абсолютно плевать технический неполадка', 15), ('время уверенность смещение место пол час умирать', 7), ('обновление список планироваться', 3), ('', 0), ('госуслуга выгружать', 2), ('уважаемый администратор группа поменять картинка пост нервотрёпка день непрерывный попытка обновление висеть сайт бесплодный усилие дозвониться перегрузить телефонный линия абсолютный непонимание происходить итог изображение восприниматься издевательство издевательство довериться начало отдать согласие сразу знать итог закончиться надеяться день спокойный абитуриент родитель день кошмар', 42), ('обновить список утро знать согласие получить', 6), ('уважаемый представитель лэти читаемый коммент договорённость принимать заявление эл почта однозначно требоваться разъяснение основание делать возможность правило предусмотреть повод жалоба', 20), ('незаконно называться предоставление преимущество отдельный лицо', 6), ('сайт политех упасть ещё утром практически рука делать список подать согласие почему невозможно пройти час закрытие пк согласие прислать', 19), ('лэти год знатно облажаться начало приёмный кампания список глючили конец счастливый стать сюда поступать', 14), ('подать несколько согласие', 3), ('дело радоваться пройти бюджет абитуриент лэти непонимание сложиться ситуация', 9), ('список', 1), ('фонтанка', 1), ('почему нигде информация комиссия онлайн указать адрес пускать университет подтвердить информация стоить адрес ул профессор попов дом корпус помещение ждать открытие приёмный комиссия', 23), ('добрый день почта факультет электроника наноэлектроника', 6)]"
386,14960,полезныйпост актуальный наиболее точный информация поступление список подать заявление информативный таблица конкретный час подробно представить таблица почитать таблица ознакомление упростить ориентация родитель абитуриент наш сайт напоминать ситуация меняться каждый минута поэтому актуальный точный информация нужно обращаться телефон отборочный комиссия факультет,40,"[('нормально позиция вчера сегодня ещ место выше количество место бюджет держать персона день', 13), ('обновить список большой час пройти', 5), ('подсказать место приборостроение чисто бюджетник общий конкурс', 7), ('обновить список час пройти прошлое обновление фкть', 7), ('фкть обновление', 2), ('фкть обновлять час продление приём документ', 6), ('сколько техносферный безопасность остаться место', 5), ('обновить список мочь посмотреть время обновление подать факультет место', 9), ('личный кабинет входить телефон работать согласие подать', 7), ('катастрофа дозвониться', 2), ('обновить', 1), ('подать согласие личный кабинет зайти', 5), ('близкий обновление список', 3), ('', 0), ('происходить первый год проводить мный комиссия знать нагрузка сервер', 9), ('личный кабинет работать подать согласие минута остаться', 7), ('час обновляться сайт загрузить телефон приёмный комиссия', 7), ('обновить', 1), ('', 0), ('сайт лечь починить', 3), ('минута остаться', 2), ('прийтись переподавать док', 3), ('', 0), ('понимать жизнь таков большой каков страшно х минута зависеть образование многий человек', 12), ('назад путь далёкий риск', 4), ('посмотреть писать информация актуальный', 4), ('почему нигде информация комиссия онлайн указать адрес пускать университет подтвердить информация стоить адрес ул профессор попов дом корпус помещение ждать открытие приёмный комиссия', 23)]"
387,14945,полезныйпост актуальный наиболее точный информация поступление список подать заявление информативный таблица конкретный час подробно представить таблица почитать таблица ознакомление упростить ориентация родитель абитуриент наш сайт напоминать ситуация меняться каждый минута поэтому актуальный точный информация нужно обращаться телефон отборочный комиссия факультет,40,"[('главное человек подавать согласие понимать список подать заявление общий конкурс бюджетный место идти минус бви цк лицо иметь особый право намного удобный список подать заявление сайт писать шапка количество бюджетный место приходиться собирать информация разный источник отсюда путаница', 38), ('очень долго идти отзыв согласие ждать час', 7), ('вчера долго ждать час', 4), ('позвонить отозвать', 2), ('сказать подать отзыв согласие обязательно дождаться провести затем подавать новый согласие отправить отзыв согласие', 14), ('личный кабинет работать мочь оценить шанс поступление', 7), ('почему нигде информация комиссия онлайн указать адрес пускать университет подтвердить информация стоить адрес ул профессор попов дом корпус помещение ждать открытие приёмный комиссия', 23)]"
388,14943,день хэ сегодня мочь подать согласие рекомендовать тянуть почему хотеть бюджет ранний подать согласие понятный ситуация ждать последний минута конец понятный проходная балл мный комиссия смочь вовремя подсказать проходить ещё время переложить согласие направление возможность поступить желаемый направление избежать весь технический неполадка принтер зажевать бумага ручка перестать писать сайт упасть позвонить комиссия сказать проходить доверять слово факультет максимально актуальный информация особенно касаться высокобальник принимать решение ранний остальной мочь определяться переживать выбить балл выше,73,"[('почему долго проходить отзыв согласие сделать возможность подать новый согласие обработка отказ', 12), ('аналогичный вопрос мочь отозвать согласие', 5), ('интересно сказать удаться отозвать согласие подать вытеснить', 7), ('почему нигде информация комиссия онлайн указать адрес пускать университет подтвердить информация стоить адрес ул профессор попов дом корпус помещение ждать открытие приёмный комиссия', 23)]"
389,14931,полезныйпост актуальный наиболее точный информация поступление список подать заявление информативный таблица конкретный час подробно представить таблица почитать список начинать пропадать бви цк вк количество место измениться нормально количество место измениться абитуриент который поступить приоритетный волна пропадать список остальной пройти нулевой волна переходить общий конкурс таблица ознакомление упростить ориентация родитель абитуриент наш сайт напоминать ситуация меняться каждый минута поэтому актуальный точный информация нужно обращаться телефон отборочный комиссия факультет,67,"[('мониторинг двойной согласие интересно сколько данный момент хитрый система пользоваться вуз момент отследить', 13), ('сколько завтра заканчиваться приём согласие', 5), ('подсказать госуслуга подать согласие сайт сей пора измениться', 8), ('поч информатика вычтех проходная', 4), ('подать согласие зачисление вуз бюджет поступить смочь поступить платный лэти заявление написать', 12), ('кнопка подать согласие', 3)]"
390,14922,предлагать отвлечься посмотреть видеоролик факультет информационно измерительный биотехнический система направление знакомый приборостроение биотехнический система технология остаться техносферный безопасность бонус дистанционно посетить центр навигация управление движение,25,"[('', 0)]"
391,14912,полезныйпост актуальный наиболее точный информация поступление список подать заявление информативный таблица конкретный час подробно представить таблица почитать таблица ознакомление упростить ориентация родитель абитуриент наш сайт напоминать ситуация меняться каждый минута поэтому актуальный точный информация нужно обращаться телефон отборочный комиссия факультет,40,"[('больно', 1), ('больно', 1), ('место согласие прикладной математик интересно надеяться человек согласие конец список лингвистика вообще молчать', 13), ('ссылка таблица дать сайт постоянно обновляться', 6), ('убрать список бви рассчитывать сво место кол принять бви', 9), ('больно', 1), ('остаться место бюджет основной конкурс убрать список весь зачислить считать свой место конкурс', 13), ('сколько остаться бюджетный место направление информационный система технология', 8)]"
392,14911,лэти определить график начало учебный занятие учебный год график поселение первокурсник общежитие смотреть график читать подробность сайт срок преимущественный поселение студент факультет август сентябрь фкть фэа август сентябрь фрт фэл гф сентябрь сентябрь фибс инпротех напоминать мный комиссия заниматься вопрос поселение контакт профильный подразделение,44,"[('определить дата заселение первокурсник общежитие', 5), ('', 0)]"
393,14903,экскурсиивлэти июль август очень насыщенный множество прямой эфир ответ вопрос очный экскурсия место который заканчиваться считать часы дистанционный экскурсия смочь приехать весь побывать наш экскурсия эфир жд м стена первый электротехнический попасть переживать вс впереди вопрос который остаться ответ дистанционный экскурсия никита фэа пуи недопуи ответ фэа пуи пульт управление индикация соответственно недопуи недоделать пуи самодельный устройство управление состояние снятие показание измеритель коэффициент сцепление взлётный посадочный полоса жёлтый телега состоять моноблок термопринтер блок навигационный кнопка пуи написать сила сотрудник студент наш направление николай фэа разработка программный обеспечение персональный компьютер заниматься факультет ответ фэа разработка компьютер заниматься компьютер объект управление микроконтроллер иной объект который являться часть система управление подвижный объект программа мама писать язык среда разработка подобный стипендия ответ первый семестр поступление студент бюджет очный форма получать обычный стипендия система грант достигнуть определённый балл егэ размер стипендия страница,137,[]
394,14895,полезныйпост актуальный наиболее точный информация поступление список подать заявление информативный таблица конкретный час подробно представить таблица почитать таблица ознакомление упростить ориентация родитель абитуриент наш сайт напоминать ситуация меняться каждый минута поэтому актуальный точный информация нужно обращаться телефон отборочный комиссия факультет,40,"[('сидеть подавать согласие огромный недобор история', 6), ('согласие очень долго обрабатываться', 4)]"
395,14890,многогранность лэти поражать огромный количество творческий спортивный направление развитие научный сфера смочь максимально прокачать свой навык приобрести новый умение наш студент снять небольшой ролик общежитие давать посмотреть возникать вопрос поселение мочь обратиться следующий контакт,34,[]
396,14877,узнать свой шанс поступление самостоятельно ориентироваться список тысяча абитуриент мочь наиболее точно сориентировать ответ решить помочь ежедневно анализировать список весь направление бюджет очный форма затем писать группа количество подать согласие минимальный проходная балл конкретный час уч остаться место бюджет зачисление вк цк бви слово момент публикация выпускать приказ зачисление зачислять подать согласие человек минимальный балл выше пройти бюджет программный инженерия остаться место подать согласие человек писать балл человек список конкретный час вс уточнение ситуация данный момент пост носить информативный характер напоминать ситуация меняться каждый минута поэтому актуальный точный информация нужно обращаться телефон отборочный комиссия факультет,95,"[('', 0), ('', 0), ('простить смысл легко сделать фильтр дополнительный граф подать направление очень информативный говорить идеал вообще единый база граф подать вуз рассмотреть вариант задание студент программист будущий год сын поступать вк балл хороший поэтому немногий смочь посмотреть снилс общий конкурс нереально', 39), ('мониторить конкурсный список самостоятельно мучение стоить очередь место м ртвымь душа шанс рассчитать невозможно русский рулетка удобный мутный схема', 19), ('народ проблема загрузка конкурсный список', 5), ('почему написать количество место список трудно сделать удобство тип инф безопасность место список специальность рыскать сверять контрольный цифра', 18), ('точно свежий информация таблица дата', 5)]"
397,14876,,0,[]
398,14874,цифрылэти начало кампания сегодняшний день произойти интересный день начало ма документ письмо отправить наш почта письмо принести сова количество казаться влетать камин дурсль сотрудник шок отвечать письмо говорить крутой экстремальный подарок впечатление приказ зачисление бюджет появиться абитуриент довольный увидеть приказ контрактник приказ сегодняшний день предыдущий пункт число реальный значение восторг символизм согласие принять очный форма бюджет согласие госуслуга абитуриент зачислить госуслуга система госуслуга наш сайт работать юху месси покидать барселона контрактник нужно примерно окупить зарплата месси реально посчитать заявление подать ирак странно процент посетитель группа иметь возраст старший процент девушка возраст говорить некрасиво мудрость день отмерить вуз выбрать подать согласие туда,101,[]
399,14868,первый приказ зачисление бюджет доступный сайт лэти поздравлять первый поступить бюджет весь остальной точно знать сколько остаться место общий конкурс очный форма каждый направление смотреть хотеть узнать пройти балл позвонить мный комиссия лэти сотрудник факультет сориентировать звонок россия бесплатный,39,"[('', 0), ('уч зачислёный бви', 3)]"
400,14864,самый полезный информация поступление год удобный формат закончиться серия прямой эфир хотеть послушать ещё дать знать комментарий собрать ссылка место фкть фрт фэл фибс фэа ответственный секретарь комиссия инпротех гф поселение общежитие ответственный секретарь комиссия,35,"[('хоспад ваш коннект абитуриент', 4)]"
401,14860,сегодня получить множество ответ прямой эфир вопрос поселение общежитие ответить руководитель управление воспитательный социальный работа вопрос поступление ответственный секретарь комиссия подключаться канал задавать свой вопрос чат,26,[]
402,14847,понедельник день тяж лый поэтому самый время хороший новость август прямой эфир руководитель увиср ответить вопрос поселение общежитие ответственный секретарь комиссия ответить ваш вопрос задать вопрос август дистанционный экскурсия близкий познакомиться факультет университет зайти туда очный экскурсия регистрироваться место ещё забывать средство индивидуальный защита носить место массовый скопление человек место очный экскурсия закончиться переживать присоединяться онлайн август,57,[]
403,14844,сегодня узнать подробность гуманитарный факультет институт инновационный проектирование технологический предпринимательство подключаться канал задавать вопрос чат,15,"[('добрый день подсказать весь зачислить курс бюджет очно нуждаться общежитие предоставить место', 12)]"
404,14841,завершить знакомство факультет институт завтра ваш вопрос ответить ответственный секретарь институт инновационный проектирование технологический предпринимательство гуманитарный факультет получиться институт факультет образование получить гуманитарный факультет технический вуз ждать завтра наш канал задавать вопрос завтра чат,34,[]
405,14839,дистанционный экскурсия информация дистанционный экскурсия август пройти дистанционный экскурсия туда попасть нужно зарегистрироваться наш форма проверить правильность написание электронный почта туда прийти приглашение август пока давать заглянуть дворик лэти познакомиться танцевальный группа место очный экскурсия закончиться,36,"[('съёмка крутой танец маловатый хватить лайк', 6), ('танец', 1)]"
406,14838,лэтибитый лэтибитрадио конец лето весь месяц нервный клетка остаться нужно определиться вуз направление расслабиться севкабель порт открыть памятник искусственный интеллект помощь ветер технология созд музыка онлайн радиостанция лэти насладиться мелодия ветер лично послушать радио сайт,35,[]
407,14830,цифрылэти начало кампания сегодняшний день произойти интересный день начало ма документ день последний день подача бюджет очный форма состояние утро мальчишник голова гудеть вчера говорить помнить привереда последний крайний спойлер состояние мальчишник часто сессия заявление принять рекорд принять прошлый год абитуриент санкт петербург абитуриент санкт петербург подавать прошлый год дело пока разобраться найти цифра процент подать заявление первый целеустремл нный абитуриент го представлять упорство тиктокер пытаться выжить образование оказаться менее настырный исправить ошибка смс отправить ирак пранкануть смс дойти закончиться деньга человек подать второе высокий пока хотеть поступить первый олимпиадник весь олимпиадник согласие золотой медаль олимпиада таинственный страна окр надеяться связать расстройство опытно конструкторский работа очный экскурсия впереди август дистанционный экскурсия август число экскурсия смочь посетить бесплатно стать студент мудрость день работа волк лес убежать бюджетный место убежать вовремя подать заявление согласие,132,"[('ооооо онлайн экскурсия', 3), ('принять заявление поступать ирак', 4)]"
