,id_поста,text_tokens,text_length,preprocessed_comments
861,7956,,0,"[('прекратить гореть', 2), ('зы бест', 2)]"
862,7946,,0,"[('сложный мем', 2), ('извинить слишком жиза ор', 4), ('макс могесть мем', 3)]"
863,7935,администрация итмый сегодня,3,"[('лайкнуть бан', 2), ('', 0), ('друг идти просить балл картинка цвет', 6), ('', 0), ('актуальный', 1), ('', 0)]"
864,7925,поднять стипендия следующий год получить,5,"[('следующий год', 2), ('сказать итмый пора закрывать решить числануть весь нибыть', 8), ('', 0)]"
865,7905,,0,"[('', 0), ('объяснить максимальный проебщик нг закрыться реально', 6), ('', 0), ('бомбить сюда', 2), ('мем звук', 2), ('абсолютно зленко несколько месяц', 4)]"
866,7891,связь последний событие,3,"[('герой славий', 2)]"
867,7885,актуально свет последний событие,4,"[('час ждать мем приказ', 4)]"
868,7878,,0,"[('забыть мем хтонический леденящий душа пиздец', 6), ('вообще назревать интересный вопрос почему вс вводиться конец семестр говорить проблема студент который пинать болт весь офк проблема говорить человек который нормально вс делать весь препод докапывать аля поставить балл ведомость закрыть остаться долг нужный подчеркнуть итог плохой преподаватель проблема оставить офигенный нововведение новый год новый семестр балл нормально распределяться мера сема человек понимать реальный срок резко морковка ведомость закрыть долг пример матеш сказать граф сообщение балл обсудить экз видимо обсудить прид тся спешка придумывать костыль ставить балл', 78), ('бунд', 1), ('', 0)]"
869,7871,прочитать введение дата получение балл,5,"[('', 0), ('', 0)]"
870,7861,сегодня весь беседа мир,4,"[('помянуть', 1), ('ребята весь особо везучий первак', 5), ('бл хватить кт пугать балл прога выставить', 7), ('', 0)]"
871,7854,студент конец семестр,3,"[('мем жизнь', 2), ('студсовет', 1), ('студент новый год', 3)]"
872,7845,анон,1,"[('наш институт разный банность лаба', 5), ('', 0), ('', 0), ('', 0)]"
873,7838,,0,"[('весь лаба', 2), ('вс хороший курсач', 3)]"
874,7836,порезать балл физр,3,"[('киберспорт', 1)]"
875,7824,смотреть методичка вс,3,"[('весь', 1), ('читать библия', 2), ('предпочитать учебник читать работать великолепно', 5), ('старый мем шутить', 3)]"
876,7811,анон,1,"[('клименков классный', 2), ('итмем зохватить втшник гыг', 4), ('мем кт', 2), ('', 0), ('кекция лименкова', 2)]"
877,7806,делать работа течение неделя переделывать ещ пол месяц мамутов,9,"[('максимально справедливо', 2), ('скучать оценивать работа тысячная', 4), ('десятитысячный хотеть', 2)]"
878,7802,,0,"[('получение зач отправить смс номер', 5), ('ток понять итмем оккупировать втшник', 5), ('', 0), ('экзамен кибербезопасность', 2)]"
879,7791,,0,"[('', 0), ('мама телевизор', 2), ('', 0), ('итмый первый курс реанимация явно помешать', 6), ('реорганизация ппс', 2)]"
880,7781,итмый стараться оперативно доносить информация студент весь важный информация зачёт сдача должный предоставляться студен незамедлительно итмый,16,"[('вчера узнать иса настройка оповещение', 5), ('происходить картинка', 2)]"
881,7774,,0,"[('итмем прорвать', 2), ('балл жиза', 2), ('', 0), ('близкий сессия выше активность', 4)]"
882,7773,,0,[]
883,7772,анон,1,[]
884,7771,,0,"[('эксклюзив контент', 2)]"
885,7770,порезать балл физр,3,[]
886,7757,смм служба итмый мочь сколько угодный хвастаться успех наш универ интернет вряд пост набирать апвоут реддит,16,"[('', 0), ('', 0), ('повесить джотаро', 2), ('', 0), ('честно говорить сидеть реддит искренне жаль', 6), ('приуныть', 1)]"
887,7744,,0,"[('це испс', 2)]"
888,7741,,0,[]
889,7737,,0,"[('понять очень интересно', 3), ('', 0)]"
890,7729,абсолютно итмый,2,"[('первый неклассический золотой дождь просить заметить', 6), ('забайтить', 1)]"
891,7723,,0,"[('хотеть сохранить стипух', 3), ('смешно', 1)]"
892,7712,ппс,1,"[('больной капать', 2)]"
893,7709,приехать ломо пара гк,4,"[('главдурка', 1), ('чисто консультация английский', 3)]"
894,7697,,0,"[('демна васильев крейзи', 3), ('', 0), ('май гад итмый мегакрейзи', 4), ('', 0)]"
895,7686,,0,"[('почему', 1), ('порезать балл ноль', 3), ('мем смешной ситуация страшный', 4), ('интересно почему новость итмем узнавать', 5)]"
896,7680,чувствовать запах сдача опд первый пара сынок большой мир пахнуть любить запах опд поутру однажды проводить доп час подряд вс закончиться заш л вонючий труп запах весь кабинет пропитать запах долг нибыть обучение закончиться,34,"[('окончиться нюхать напалм', 3), ('доп реально бывать час спросить цоп', 6), ('каноничный доп должный никак', 4), ('доп опд зумера наплодиться', 4)]"
897,7667,честь закрытие ппс предлагать вспомнить божественный видос заваль матан взять ппс,11,"[('ппс вс сделать', 3), ('', 0), ('целый эпоха уйти', 3), ('сначала начать отчислять долг ппс убрать пропуск отчислять', 8), ('ппс', 1), ('пора делать трибить', 3), ('ваш ппс', 2), ('брать ппс частый экзамен', 4)]"
898,7659,бунд,1,"[('откуда инф', 2), ('ппс', 1)]"
899,7653,заметка преподать проверять лаба,4,"[('препод', 1), ('тупой пользователь', 2), ('вообще неверно сделать', 3), ('', 0)]"
900,7645,пользоваться случаем хотеть поздравить дн м рождение хороший итмошник,9,"[('', 0), ('', 0)]"
901,7633,готовиться защита,2,"[('ая лаба декабрь классика', 4), ('сходить церковь защита уровень', 4), ('помочь автор', 2), ('твой бог помочь автор', 4), ('помогать', 1), ('предпочитать учебник читать работать великолепно', 5)]"
902,7622,мегастдутент пара семестр мегадолг мегаприказ мегаотчисление,6,"[('самый хуёвый формат шутка мегахуёвый', 5), ('мегадизлайк мегапоставить', 2), ('ладный мегаребята мегажиза', 3), ('жд мегаотчисление мегадолг первый мегасеместр', 5), ('мегата мегакак мегаблять мегасмирительный мегарубашка мегаснять', 6), ('мегаболь', 1), ('фспо итмый мегашарага', 3)]"
903,7618,,0,"[('спиженно', 1), ('суперлайк', 1), ('должный вкладка пцмсом', 3)]"
904,7608,наш л список отчисление,4,"[('ахахахха жиза', 2), ('мегадурка', 1), ('список', 1)]"
905,7598,записаться цдо смена кутейников,4,"[('любить экстрим', 2), ('хороший', 1), ('почему первак объяснить хороший смена', 5), ('даб даб', 2), ('мем легко списывать', 3), ('год херня злоба пропитать смена', 5)]"
906,7589,нияз короткевич нести очередной задача контест,6,"[('юмор итмый вырасти сравнение шутить слияние мужчина женщина сортировка слияние', 10)]"
907,7584,,0,"[('', 0), ('прянишников', 1)]"
908,7570,мег вуз мег студент идти работать мег магазин мег,9,"[('мег итмегаать', 2), ('идти нахуй', 2), ('боян', 1)]"
909,7567,,0,"[('клуб', 1), ('душа неправильный вариант', 3), ('знать автор мем предъявить поставить лайк', 6)]"
910,7553,мем размер степ,3,"[('сме тесь студент реально умереть', 5), ('повысить сколько ранний', 3), ('вообще должный добавиться половина икринка степух увеличиться', 7), ('инф новогодний дать изз повышение', 5)]"
911,7541,анон,1,"[('наоборот должный', 2), ('пофиксит мем', 2), ('', 0), ('неправильно логотип пиклауд нарисовать', 4), ('эээээ автор знать объединять студент итмый политех вместе хуисосим итмый', 10), ('помнить серия патрик придумать гениальный слоган планктон посетитель послать пиар отвратительный еда ресторан автор место поменять логотип', 17), ('вечно смотреть вещь гореть огонь теч вода гореть пердаки студент чам бакета', 12), ('', 0), ('', 0), ('удоля', 1)]"
912,7535,,0,"[('', 0), ('отчисление', 1), ('', 0), ('', 0)]"
913,7525,анна андреевич балабанов время голова,5,"[('', 0), ('каво нахуй', 2), ('', 0), ('', 0), ('ладный провести некоторый ресерч оказаться мем действительно годный', 8)]"
914,7521,анончег,1,"[('думать смотреть думать', 3)]"
915,7515,электротехник,1,"[('электротехнический мем', 2), ('', 0)]"
916,7507,,0,[]
917,7504,пытаться сдать веб,3,"[('веб сдавать мем понять', 4), ('мем сдавать веб понять', 4), ('веб мем понять сдавать', 4), ('комментарий смешной мем', 3)]"
918,7497,,0,"[('объяснить', 1), ('почему жожо', 2), ('бесконечно прекрасно', 2), ('заслать казачок', 2)]"
919,7491,,0,"[('приказ ало', 2)]"
920,7489,,0,"[('', 0), ('способ пиарить ную группа итмый очень интересно', 7)]"
921,7479,,0,"[('', 0), ('хуёвый обмен', 2), ('', 0)]"
922,7470,,0,"[('вообще ом карандаш', 3), ('хуйня лиза', 2), ('бог', 1), ('эвм скоро', 2), ('', 0), ('слева направо вентиль алу регистр команда регистр данные', 8), ('', 0), ('', 0)]"
923,7466,комон ребята хватить кидать реклама предложка собирать деньга конкурс донат мочь помочь получить широкий охват наш аудитория должный ваш рекламный пост должный содержать мем смешной мем очень смешной мем смешеючечный взять деньга обсуждение писать сообщение группа донат голодный студент ждать свой ддошик,42,"[('прорекламить маска креатеху блен', 4)]"
924,7453,зуб скрипеть агрессия,3,"[('', 0), ('', 0)]"
925,7449,,0,"[('мег дыбенко дурка ебать', 4), ('', 0)]"
926,7441,,0,"[('', 0), ('сразу пилить маска мем подставить свой факультет', 7)]"
927,7430,хотеть балл физика,3,"[('объяснить нихуй понимать', 3)]"
928,7410,,0,"[('', 0), ('', 0), ('шуя ппш', 2), ('', 0), ('', 0)]"
929,7397,,0,"[('пояснить', 1), ('ахахахахах', 1), ('перевести нибыть человекочитабельный язык', 4), ('', 0), ('', 0)]"
930,7391,,0,"[('казаться защитить диплом стартап', 4), ('', 0), ('', 0)]"
931,7386,,0,"[('одноразовый акция допбалл несение цифровой культура масса успокоиться', 8), ('', 0)]"
932,7374,,0,"[('закрывать итмем хороший', 3)]"
933,7368,,0,"[('мем смешной ситуация страшный', 4)]"
934,7361,идти цдо курс балл,4,"[('заранее осуждать', 2)]"
935,7345,,0,"[('говориться порабощать наказывать', 3), ('', 0), ('коробок', 1), ('', 0), ('зинчик', 1), ('двойной попадание', 2), ('смирнов няшка', 2), ('грандмастер', 1)]"
936,7340,,0,"[('хороший метафора креатив получиться', 4), ('креативненький', 1), ('жажда дошик покинуть', 3), ('хотеть сказать цдо библиография студент фтф', 6)]"
937,7334,,0,[]
938,7329,,0,"[('извинить ваш мем нарушать', 4), ('объяснить креатех', 2)]"
939,7322,,0,"[('гослинг', 1), ('ясно автор мем год', 4), ('мем придумать', 2)]"
940,7313,понять анон плёс,3,"[('хуйня', 1), ('', 0), ('вообще понять', 2), ('микро п', 2), ('лсп', 1)]"
941,7298,преподаватель военный кафедра итмый хромовый студент любить валита время хромовый,10,"[('преподаватель ф', 2), ('защищать россия', 2), ('соколов валита', 2), ('хрэмать ахуенный мужик', 3)]"
942,7281,,0,"[('', 0)]"
943,7266,итмый плохой гуманитарный вуз,4,"[('слово гуманитарный лишний', 3), ('адыль муртазай плохой шутник', 4), ('', 0), ('искать веб программист создание сайт писать личка', 7)]"
944,7253,,0,"[('', 0), ('любовь', 1), ('обрезка голова подош л', 4), ('искать веб программист создание сайт писать личка', 7)]"
945,7234,помянуть старое,2,"[('', 0), ('', 0), ('', 0), ('', 0), ('', 0), ('фотошоп', 1), ('', 0), ('', 0), ('', 0), ('', 0), ('', 0), ('', 0), ('', 0), ('топ пранковы выйти контроль', 4), ('', 0), ('', 0), ('искать веб программист создание сайт писать личка', 7), ('', 0)]"
946,7220,девчата расслабляться,2,"[('', 0), ('представлять интерес автор пост', 4), ('думать конф скинуть', 3), ('мама итмем', 2), ('девочка знать топ инф тиндёр девочка', 6), ('знать рыбак', 2), ('искать веб программист создание сайт писать личка', 7), ('чел общение девушка собака съесть', 5), ('самый бестактный реклама суп', 4), ('весь кореец маленький пинус девочка мочь расслабиться парень', 8)]"
947,7209,мем упавший расписание приложение скатиться отписка,6,"[('удалять страничка', 2), ('сделать', 1), ('расписание упасть крыша ломо', 4), ('сложный подош л уверенно взять рука мышка сделать мем', 9), ('любим помнить скорбеть', 3), ('искать веб программист создание сайт писать личка', 7)]"
948,7206,переходить дорога кронва красный,4,"[('жиз', 1), ('трамвай слабо', 2), ('студентка вт', 2)]"
949,7200,,0,"[('сделать лаба знать малевать титульник', 5)]"
950,7195,видеть чел расстроиться сдать опд первый,6,"[('', 0), ('опд организация повседневный деятельность вч больной бить локально понять', 9)]"
951,7181,любить бтс слева направо намджуна чонгук чингачгук гойкий митич джина юнга любить,12,"[('копипаста список отчисление', 3), ('страничка подсказать', 2)]"
952,7180,,0,"[('', 0), ('', 0), ('таска', 1), ('время', 1), ('понять мочь объясниить мочь оскорбить друг', 6)]"
953,7165,,0,"[('отчислить студофис', 2), ('объяснить шутка ваш постирония конец понимать', 6), ('ахахахи ахахахи ахахахи ахахахи ахахахи ахахахи хммм точно новосибирск', 9), ('', 0), ('ьп ю плод ют жщннжс', 5), ('', 0)]"
954,7155,,0,"[('жизнь рушить грамотность составитель рассылка', 5)]"
955,7146,поступить итмый,2,"[('отчисление', 1), ('конец близкий', 2), ('', 0), ('братство', 1), ('поляк', 1)]"
956,7142,первак рубёжка физика,3,"[('', 0), ('сме тесь парный реально умереть', 5), ('ирод савельев топ', 3)]"
957,7138,,0,"[('', 0)]"
958,7129,,0,"[('', 0)]"
959,7126,,0,"[('орямб', 1), ('', 0), ('ещё большой дезигна мем', 4)]"
960,7122,поляк знание дискретка,3,"[('говориться мир остановить', 3), ('держт пдф мучиться', 3)]"
961,7117,,0,"[('собственный желание', 2), ('психологический помощь студент', 3)]"
962,7112,,0,"[('принимать лаба', 2), ('поступить военмех', 2)]"
963,7101,,0,"[('стоить', 1), ('', 0), ('', 0)]"
964,7089,,0,"[('жиза', 1), ('', 0), ('ахахахи', 1), ('оу однажды брюгге', 3), ('жиза', 1)]"
965,7075,безруков начинать вести лекция студент,5,"[('понять знать окно выпрыгнуть', 4), ('рука изловчиться простить', 3), ('', 0)]"
966,7067,,0,"[('мем биржа', 2), ('', 0), ('', 0), ('', 0), ('', 0), ('', 0)]"
967,7058,,0,"[('', 0), ('', 0), ('', 0), ('', 0), ('', 0)]"
968,7036,,0,"[('', 0), ('', 0), ('давить клоп зараз делать молодёжь закон создавать сначала кнут сука кровь избить уважать старший жизнь самый работать тунеядничать проедать родина сука', 21), ('нужный фулла видос нижний левый угол', 6)]"
969,7010,,0,"[('', 0), ('жиза', 1)]"
970,6999,,0,"[('тяжёлый будни вт', 3), ('втшник лаба убить', 3), ('жестокий шутеечка', 2), ('', 0), ('ааааааааааааааа бог спасти мем', 4), ('думать ходить трамвай попасть', 4)]"
971,6982,,0,"[('мем хороший автор хороший', 4), ('опаздывать лекция вообще смысл ходить', 5), ('', 0), ('самый замечательный препод самый хороший лекция', 6), ('нужно гор сделать', 3), ('постоянно спрашивать знать тайлера дерден', 5)]"
972,6976,втшник лаба сдавать,3,"[('остальной собсон', 2), ('курсач дискретка', 2)]"
973,6969,писать студент опд неделя напрол итог доделать вс откинуться стул мечтательно протянуть ээээхо поебаться комната залетать фея спрашивать привет студент поебаться хотеть воодушевть нно кивать соглашаться фея хуяк удалять директория говорить смеяться улетать естись,34,"[('группа роль фея белозубов который выполнение лаба целиком сообщить скринить вс время', 12), ('', 0), ('нормальный человек скрипт', 3), ('минута восстанавливать ало', 3), ('одобрять имя содержимое страница автор', 5), ('игнорировать тролль', 2), ('идти алексей гавриленко улица игнорировать тролль всплывать говно говорить съесть алексей взять съесть игнорировать тролль далёкий', 16)]"
974,6966,,0,"[('правильно понять х клеточный деталь налепить клетка дальнейший работа пойти масло', 11)]"
975,6952,,0,"[('знать', 1), ('александр иванников', 2), ('мем уровень физтех', 3), ('мем понять такак умёба читать', 5), ('', 0)]"
976,6944,,0,"[('ахаахахахахах значиться наш универ причастный рим гордиться', 7), ('долго вдупляла почему выложить отрывок рим ладный включить послушать мег мег точно', 12), ('мегамем', 1)]"
977,6940,,0,[]
978,6906,,0,"[('сука фитип понабрать первак итип', 5), ('мем чета жиза', 3), ('умник выше фитип называть итип яйцо курица учить собраться', 9), ('кафедра итип хлопот команда литмый место', 6), ('орига', 1)]"
979,6903,,0,"[('тема секс раскрыть старание автор лайк желать скорый закончить курс', 10), ('', 0), ('максим петрович', 2), ('чик брик дамка', 3), ('первый секс мегасекс', 3)]"
980,6896,свой познание настолько преисполниться сто триллион миллиард год делать триллион триллион лаб институт абсолютно понятный искать покой умиротворение гармония слияние бесконечно вечный созерцание великий фрактальный подобие замечательный всеединство существо бесконечно вечный посмотреть бесконечно малый ввысь бесконечный большой понимать свой идти суетиться далёкий тво направление твой путь твой горизонт познание ощущение твой программа несоизмеримый мелок сравнение понимать давно вс сдать студент бессмертный бессмертный который институт зарождение ещ солнце сформироваться звезда газопылевой облако взрыв солнце вспыхнуть звезда начало формировать коацерват вуз понимать институт миллиард год учиться знать попереть весь большой шарагу важно твой лаба твой типовик твой коллока твой зач леонид воронцов,100,"[('', 0), ('фулла', 1), ('слеза', 1), ('', 0), ('дотянуть прошлогодний шедевр', 3)]"
981,6887,,0,"[('мем забанить двих олег лайкнуть', 5), ('', 0)]"
982,6884,сесть прогать физр,3,"[('сесть делать онлайн тест физр', 5), ('сесть заниматься понять', 3), ('мочь набрать текст нажимать сразу несколько клавиша', 7)]"
983,6878,анон,1,"[('объяснить политехник плиз', 3), ('ад рай вт последствие личный выбор горевать результат знать ида', 10)]"
984,6872,,0,"[('юмор корова проходить сторона образовать экран интерференционный картина', 8), ('конец итмый', 2), ('че мем сложный', 3), ('фотоник крутой', 2)]"
985,6867,взлом пентагон казахский хакер вязьма,5,"[('помощь', 1), ('', 0), ('отвлекать видеть дуэль мид', 4), ('радик', 1), ('', 0)]"
986,6856,,0,"[('', 0), ('рома борода сбрить', 3)]"
987,6846,вариант лабораторный вт,3,"[('утя говорить кря кря', 4), ('покемон актуальный', 2), ('девка зачёт автомат понимать', 4), ('тестовый покрытие', 2), ('сайт ещ уникальный странный секта дизигном вообще хз наслать громко ржать составитель вариант забивать вариант интересно', 16)]"
988,6841,,0,"[('пост проплатить коррупционер итмый', 4), ('мем раскрыть', 2), ('коррупция ппс', 2)]"
989,6833,,0,"[('надеяться отчислить наха', 3), ('', 0)]"
990,6827,,0,"[('профком ломо', 2), ('диплом', 1)]"
991,6819,,0,"[('итмый мочь сколько оскорбление сколько агитировать лозунг заявление избиратель предвыборный программа', 11)]"
992,6811,,0,"[('самокритичный', 1), ('', 0), ('ахахпзп', 1), ('большой угарнуть коммент выше', 4)]"
993,6797,,0,"[('серь зно висеть универ', 4), ('', 0), ('', 0), ('наличные', 1), ('', 0), ('варудо', 1), ('голосовать ввп', 2), ('пуфкейн', 1), ('жизнь делать мем контент', 4), ('', 0)]"
994,6794,,0,"[('', 0)]"
995,6778,твой лектор подмётка годиться антон ебашитый вообще адовый сортировка примерно алгоритм усреднить модификация масса браться массив динамический динамически выделять память антоха брать массив вываливать файл начинать считывать добавлять огромный количество даблов чар инт знаковый беззнаковый лонг лонг вязкость размерность массив сверху разделяться одиночный элемент выводиться рекурсия остужаться буфер антон заносить щедро полить рекурсивный подъ мом начинать сливать сливать оперативка шкрябой хдд ложка сливать приговаривать полушёпот лоб пот выступать любезно предлагать отказываться говорить дикий таймлимит таймлимит сервер отваливаться,77,"[('антон двор', 2), ('', 0), ('', 0)]"
996,6768,,0,"[('физика', 1), ('инновационный экономика психология предпринимательство эффективный лидерство креативный технология забыть самый важный предмет программист', 13), ('опэдешечка ешо', 2), ('ребята оригинал картинка', 3)]"
997,6737,,0,"[('предприимчивый предпринимательство', 2), ('командный командообразование', 2), ('деловой командообразование', 2), ('настроение', 1), ('эффективный мышление', 2), ('эмоциональный мышление', 2), ('закрывать итмем хороший мем', 4), ('инновационный управление', 2), ('креативный лидерство', 2), ('командный командообразование', 2), ('командный мышление дисциплина похоже', 4), ('технологический управление', 2), ('софт че', 2), ('эффективный управление', 2), ('технологический лидерство', 2), ('инновационный мышление', 2), ('командный управление', 2), ('инновационный предпринимательство', 2), ('эффективный командообразование', 2), ('креативный командообразование', 2), ('цифровой лидерство', 2), ('командный управление', 2), ('личностный предпринимательство', 2), ('сосание жопа', 2), ('командный мышление', 2), ('командный мышление тупо группа алгос', 5), ('эффективный мышление', 2), ('командный управление', 2), ('креативный управление', 2)]"
998,6729,,0,"[('', 0), ('', 0), ('лэти топ', 2)]"
999,6719,,0,"[('питон двор стрелять упор', 4), ('питон объект', 2), ('дели слава бог', 3), ('', 0), ('топ', 1), ('', 0), ('комментарий дизлайковый', 2), ('питон действительно крутой', 3), ('пиздец', 1), ('', 0), ('подумать собака мочь говорить класс питон', 6)]"
1000,6715,оттенок голубой,2,"[('', 0), ('вообще неплохо объединиться следующий год', 5), ('', 0)]"
1001,6708,,0,"[('хороший мем', 2), ('трижды', 1)]"
1002,6701,,0,"[('дм больно', 2)]"
1003,6687,,0,"[('поляк топчик ранний пойма простой сдать дискреткать', 7), ('поляк хороший вообще', 3), ('ценить поляков глупец', 3), ('поляк топ', 2), ('огуречный хороший', 2), ('поляк самый хороший мочь предложить итмый', 6), ('поляк второй отец', 3), ('пропускать пара', 2)]"
1004,6675,поучиться итмый понять че,4,"[('коммент дизлайковый', 2), ('автор', 1), ('итмый единственный вуз который побывать успеть', 6), ('похоже сравнивать', 2), ('автор ещ отчислить интересно самый прекрасный итмем', 7), ('рассказать хотеть поступить итмый', 4), ('итмомем отвратительный пост', 3)]"
1005,6672,топ аниме трагедия хотеть принять участие,6,"[('каждый пиксель счёт присоединяться армия итмый', 6), ('', 0), ('мем девачка', 2), ('хелпуесть итмый ребята', 3)]"
1006,6669,,0,"[('смешной прикол итмем', 3), ('', 0)]"
1007,6658,,0,"[('застрелить демон афанас', 3), ('че офигель идея вообще', 4), ('привет играть сделать задушить кб мочь пост выставить нужно большой человек', 11), ('привет играть сделать задушить кб мочь пост выставить нужно большой человек', 11)]"
1008,6653,,0,"[('диванный опг', 2)]"
1009,6646,,0,"[('ненужный предмет', 2), ('софт скиллзти эт дополнение хард скиллзти мусор', 7)]"
1010,6635,,0,"[('внатура чётко', 2), ('фрунзенский район купчиный пара километр южный', 6), ('понимать', 1), ('письмак', 1), ('', 0), ('выглядеть', 1), ('видеть', 1), ('', 0)]"
1011,6623,,0,"[('ледиес анды джентельменс ви гад хим', 6), ('видеопояснение сильно предыдущий мем', 4), ('', 0)]"
1012,6616,поступить фтмить ожидание реальность,4,"[('камень алатырь ещ нуждаться помощь', 5), ('поставить лайк интаграмчик', 3), ('камень', 1), ('арт м мамонтов мистер итмем', 5), ('кодзима', 1), ('реальность', 1)]"
1013,6604,выражать недовольство мем анон,4,"[('хороший вопрос комент скинуть', 4), ('адмена анон говориться', 3)]"
1014,6586,,0,"[('че', 1)]"
1015,6576,,0,"[('бессмысленный смешной мем', 3), ('пик стоить очевидный выбор сделать диаметрально противоположный', 7), ('клименков замечательный каждый лекция интересный помнить слушать занимательный', 8)]"
1016,6557,,0,"[('девка хотяб добиться желаемый цель', 5), ('опд общепацанский долг', 3)]"
1017,6546,,0,"[('мочь говорить учиться кт позвонить пара вс пока', 8), ('кот температура факультет', 3), ('', 0)]"
1018,6543,,0,"[('', 0), ('посвящение подразумевать толпа бухой семнадцатилетка надеяться секс туалет', 8), ('каждый первак фирменный одежда который жалко жалеть', 7)]"
1019,6538,,0,"[('гринписский явно че', 3)]"
1020,6528,,0,"[('', 0), ('увидеть развидеть', 2), ('пацан втащить', 2), ('', 0), ('', 0), ('почему удивть н', 3), ('', 0), ('сос мыслом', 2)]"
1021,6506,,0,"[('ясно автор фотонкий база', 4), ('зерг раш', 2), ('зератул имб', 2), ('желать автор батон мейн', 4), ('вспомнить наказывать фотонщик проксить хата нидус чужой мейн', 8), ('скаркрафт идеальный трогать', 3)]"
1022,6488,итмый закон каждый секунда парень произносить гейский шутка,8,"[('объяснить', 1), ('', 0)]"
1023,6483,анон,1,"[('', 0), ('доп опд', 2)]"
1024,6468,,0,"[('', 0), ('итмый знать слово секс', 4), ('секс заниматься мегасекс', 3), ('найса спиздиля', 2), ('', 0)]"
1025,6459,понравиться мем зев,3,"[('галя драйчан променять итмем', 4), ('хотеть выкладывать стена', 3)]"
1026,6452,,0,"[('объяснить', 1)]"
1027,6443,,0,"[('подойти взять рука уверенно сказать помочь впд плиз', 8)]"
1028,6440,дружочек пирожочек подниматься физика биржа,5,"[('пора каждый подъём балл давать', 5), ('ребята почему столько лайковый никакой барсовый видеть енот обмануть написать барс дело енот дизлайк жаловаться', 15)]"
1029,6434,,0,"[('', 0), ('замаскироваться коляна', 2), ('картинка хороший левый текст картинка', 5), ('нейросеть сын мамин подруга кот собака делать', 7)]"
1030,6433,,0,"[('ахахаххахахпха', 1)]"
1031,6427,,0,"[('', 0)]"
1032,6420,,0,"[('круто приходить гость', 3), ('', 0)]"
1033,6417,,0,"[('гач сквад', 2)]"
1034,6410,анон,1,"[('анон герой знать лицо', 4), ('', 0), ('физика дескретка', 2)]"
1035,6395,,0,"[('мегасмешной мегамем', 2), ('мегатрон одобрять', 2), ('мегадолг', 1), ('мег парнас', 2), ('мегаочередь', 1), ('мем проспонсировать студент вышка илья', 5), ('мегапсж', 1), ('', 0), ('мегабайт медиа', 2)]"
1036,6387,сегодня актовый зал гк,4,"[('', 0), ('каждый утренний построение военный кафедра', 5), ('', 0)]"
1037,6378,узнать итмый секция киберспорт,4,"[('бодипозитивщик место', 2), ('картинка неправильный', 2)]"
1038,6375,,0,"[('майка роснефть поступать', 3), ('дорога итмый твой футболка сухой пахнуть', 6), ('получить сказать свой закончиться', 4), ('давать честной чистый футболка начинаться', 5)]"
1039,6364,локальный мем анон,3,"[('', 0), ('человек ауд', 2), ('честно пиздец ещ', 3)]"
1040,6358,анон,1,"[('годный', 1)]"
1041,6347,ппц самый тупой группа универский хаховый хсе мэма хороший,9,"[('мочь придумать мем', 3), ('', 0), ('ясно автор политех', 3), ('вс ясно автор абитуриент', 4), ('', 0)]"
1042,6342,классика,1,"[('', 0)]"
1043,6336,,0,"[('украсть научный мем', 3)]"
1044,6324,гк ломо,2,"[('ломо слева', 2), ('биржевой', 1), ('хрустальный', 1), ('гастелло', 1), ('столовая лом хороший весь итмый автор', 6), ('', 0), ('чайка', 1)]"
1045,6322,,0,"[('шакал', 1), ('непонела', 1), ('нечётный', 1)]"
1046,6316,,0,"[('', 0), ('', 0)]"
1047,6308,,0,"[('', 0), ('слава укр н', 3), ('стоить первый год туда прийти', 5), ('', 0), ('привыкать красный белый ленточка', 4), ('двухсторонний скотч висеть', 3)]"
1048,6298,,0,"[('жиза', 1), ('больной', 1), ('ломо сломаться мем повод', 4)]"
1049,6283,актуально анон пж,3,"[('охуенный тема школка крайне скучно рассказывать', 6), ('автор пидра', 2), ('первак история записываться запись открыть место наука техника кончиться место история европа век кончиться место россия международный отношение кончиться место кончиться везде курс реформа реформатор россия', 26)]"
1050,6267,,0,"[('вычислить парень гей', 3), ('почему строка традиция вуз сохранить первый нетрадиционный', 7), ('лола знать существовать голос клиповать сводить', 6), ('го бассбуста', 2)]"
1051,6266,,0,[]
1052,6257,анон,1,"[('', 0)]"
1053,6249,,0,"[('шедевр', 1), ('аплодисменты', 1), ('жижа одобрять уважать', 3), ('', 0), ('', 0), ('', 0), ('шедевр щитая жд м продолжение', 5), ('', 0), ('аниме смотреть лайк поставить аниме народ', 6), ('любить итмый студент', 3), ('', 0), ('лэти жодить ранний использовать', 4), ('оооооо отсылочко джоджо топ большой джоджо', 6)]"
1054,6235,,0,"[('единственный пара физ ры день', 5), ('роль психология предпринимательство философия креативный технология креатив эффективный лидерство инновационный экономика технологический предпринимательство', 13), ('скинуть орига плс', 3)]"
1055,6226,н чётный русский,3,"[('понять опечатка очень мёмный очень неклассически', 6), ('русский иностранный', 2), ('чётность проблема', 2), ('исправить', 1)]"
1056,6220,,0,"[('видеть', 1), ('взхахахаххах', 1), ('годный', 1), ('лооол', 1), ('первак понять', 2)]"
1057,6208,среда выходной огнп,3,"[('реально даша', 2), ('мем мем пара день рить суицид особенно остальной день ех пара баланс хулить', 13), ('новый тип мем огнп', 4)]"
1058,6206,,0,"[('', 0)]"
1059,6195,огнп бояться чеченец,3,"[('почему место', 2), ('блэта', 1)]"
