,text_tokens,text_length
600,всеонаправление сегодня пост говорить близкий день открытый дверь терпеться ознакомиться направление подготовка спбп самостоятельно читать наш пост сегодня рубрика видео направление институт компьютерный наука технология спбп прикладной информатика инноватик направление подготовка институт промышленный менеджмент экономика торговля рассказывать пост ещё,39
601,политехник профиль анфас привет продолжать говорить праздник политехник отмечать целый год говорить ранний праздничный событие помогать расстраиваться поддерживать дух серый обычный будни сегодня особенно актуально прошлый рассмотреть праздник ноябрь декабрь январь февраль февраль отмечать день самый загадочный мистический персонаж советский кинематограф день кощей вообще кощей божество древний славянин день древность человек каяться свой грех приносить жертва животное задобрить бог кощей наказывать человек плохой поступок награждать хороший утром февраль человек бить яйцо поверье разбить яйцо март тёплый солнечный март март отмечать день ласковый грациозный животное кошка иметь особый значение питер поэтому политехник особенно любить начало март уголок мир кошка оставлять внимание япония проводить фестиваль кошка польша устраивать массовый игра клубок шерстяной нитка италия стараться задобрить кошка день истребление чёрный кошка средний век церковь бельгия проводить кошачий парад любимый многий животное кошка апрель апрель всемирный день вечеринка апрель приходить тепло готовый открыть дверь прогуляться затусить поэтому неудивительный день вечеринка отмечаться апрель май полный разгар политехник отставать отмечать день вечеринка,157
602,день открытый дверь который пройти ноябрь день открытый дверь высокий школа интеллектуальный система суперкомпьютерный технология институт компьютерный наука технология политех ноябрь суббота событие состояться офлайн адрес политехнический ул главный учебный корпус спбп ауд регистрация ссылка день открытый дверь институт промышленный менеджмент экономика торговля политех ноябрь суббота событие состояться офлайн адрес ул новороссийский регистрация ссылка день открытый дверь представитель институт рассказать направление подготовка бакалавриат перспектива выпускник особенность образовательный процесс правило приём вуз ответить вопрос абитуриент родитель дод,76
603,ноябрь международный день квн знать политех свой квн ребята учиться выступать сцена сочинять шутка выступать разный город россия сборная квн политех великий принимать участие многий лига санкт петербург город ребята пройти финал официальный игра квн мурманский официальный лига официальный лига санкт петербург нева финал январь ребята отправиться сочинский фестиваль кивина который получить новый знание возможность играть игра высокий уровень пожелать команда политех удача любить хороший шутка классно получаться шутить брать заметка мочь будущее пополнить ряд квнщиковы политех узнать подробный студенческий объединение листать картинка,83
604,день открытый дверь институт кибербезопасность защита информация политех ноябрь пятница событие состояться офлайн адрес политехнический ул главный учебный корпус спбп ауд обязательный регистрация выпускник икизя обладать универсальный знание разобраться современный технология нужно изучать весь пласт математический анализ программирование безопасность веб приложение основа построение безопасный операционный система спбп давать глубокий спектр знание подтверждать выпускник вуз работать сфера безопасность область день открытый дверь представитель институт рассказать направление подготовка перспектива выпускник особенность образовательный процесс правило приём вуз ответить вопрос абитуриент родитель полный расписание день открытый дверь институт политех дод,86
605,новый вебинар чай гора четверг ноябрь представитель приёмный комиссия рассказать новый правило приём спбп год резюмировать ноябрь четверг мск прямой эфир наш группа формат онлайн трансляция узнать порядок приём политехнический университет год изменение правило ответить ваш вопрос ознакомиться новый правило приём самостоятельно оставлять свой вопрос комментарий встреча четверг,48
606,студент политехнический университет мочь отдохнуть провести время тишина сделать задание организовать собрание свой мероприятие пространство местоположение тудклуб политех парголовский улица санкт петербург время работа понедельник пятница суббота студент политех мочь поработать поучиться бронирование собраться группа коллективный работа необходимый запись личный сообщение студклуб провести коворкинг сво мероприятие нужно обратиться представитель студклуб алик джемалядинов описать дата время краткий план предполагать событие пространство работать буккроссинг библиотека студент мочь взять книга сообщить сотрудник ресепшен поделиться свой коворкинг плодотворный работа место розетка зона кофе брейк работать политехнический логин пароль вход совпадать данные вход личный кабинет студент подробность пространство прочитать пост проект реализоваться грантовый поддержка федеральный агентство дело молодой жи политехпетра росмолодой жьгрант,107
607,день открытый дверь институт биомедицинский система биотехнология политех высокий школа биотехнология пищевой производство ноябрь пятница офлайн адрес ул новороссийский ауд регистрация мероприятие высокий школа биомедицинский система технология ноябрь суббота офлайн адрес ул хлопин ауд регистрация мероприятие институт биомедицинский система биотехнология реализовать обучение студент медицинский химико биологический профиль вестись научный исследование область биомедицина биотехнология цифровой моделирование медико биологический система образование институт гармонично сочетать классический политехнический база физико математический подготовка инженерный навык фундаментальный дисциплина химико биологический медицинский область полный расписание день открытый дверь институт политех дод,84
608,олимпиада абитуриент готовиться экзамен вуз отвлечься интересный задачка заодно получить шанс поступить университет вступительный испытание приходить технокубок олимпиада спортивный программирование школьник х класс первый отборочный раунд пройда ноябрь платформа технокубок смочь проверить свой сила понять навык подтянуть решить интересный задача который похожий настоящий рабочий айтишник потренироваться егэ информатика пообщаться программист найти друг получить мерч победитель призёр смочь поступить ведущий технический вуз страна вступительный испытание получить балл егэ информатика участвовать зарегистрироваться сайт олимпиада технокубок,73
609,знать сегодня отмечаться день рассматривание старый фотография любим немного поностальгировать погрузиться воспоминание пользоваться случаем хотеть поделиться наш фотография прошлое век фотография навевать воспоминание прошлый доставать свой старое альбом любимый фото делиться комментарий фото взять сайт спбп,36
610,ровно месяц декабрь состояться общий день открытый дверь политех участник ждать активный онлайн офлайн программа который скоро рассказать зарегистрироваться мероприятие ссылка мочь следить новость наш группа впереди большой день открытый дверь спбп дод,33
611,сегодня ноябрь россия праздноваться день народный единство небольшой исторический справка праздник связать окончание смутный время символизировать сплочённость народ способность объединиться трудный время политехник человек абсолютно уникальный приехать совершенно разный уголок страна объединять больший семья политех город делиться комментарий,38
612,начать свой карьерный путь осенний молодёжный карьерный форум политех пётр ждать стендовый сессия смочь пообщаться представитель топ компания узнать прохождение летний практика задать любой вопрос карьерный развитие устроиться работа опыт деловой активность эксперт поделиться лайфхак успешный трудоустройство развитие профессиональный навык презентовать программа стажировка карьерный онлайн марафон онлайн отлично подойти смочь присутствовать основной программа мкф политех стрим построить карьера развить топовый специалист ждать группа отдел развитие карьера учиться бакалавриат вопрос магистратура обязательно посетить стенд приёмный комиссия задать интересовать вопрос магистратура политех наш представитель ещё пропустить мастер класс поступить магистратура экзамен спикер сотовый варвар александрович заместитель ответственный секретарь приёмный комиссия спбп рассказать поступить магистратура зубрёжка билет повторение конспект обеспечить бюджетный место получать повышенный стипендия мастер класс пройти ауд ул политехнический далее лита научно исследовательский корпус технополис политех ноябрь регистрация мастер класс регистрация мастер класс розыгрыш приз партнёр форум подробность розыгрыш отдел развитие карьера проходить форум ноябрь формат офлайн технополис политех онлайн группа отдел развитие карьера регистрация мкф открыть подробный мкф,158
613,новость олимпиада собрать небольшой памятка поставить лайк сохранить ноябрь заканчиваться регистрация национальный технологический олимпиада профиль олимпиада проводиться стена политехнический университет передовой производственный технология научный медиажурналистика информационный технология строительство зарегистрироваться любой профиль олимпиада пройти отборочный этап сайт олимпиада ноябрь ноябрь стартовать отборочный тур отраслевой олимпиада школьник газпром задание отборочный тур доступный личный кабинет выполнять любой время срок отборочный тур ноябрь г январь г переходить сайт олимпиада регистрироваться принимать участие олимпиада начаться отборочный этап межрегиональный олимпиада школьник верченко математика криптография отборочный этап проводиться дистанционный формат сайт срок проведение олимпиада ноябрь г принять участие олимпиада мочь учиться класс любой субъект российский федерация допускаться участие школьник младший класс вариант класс регистрация подробный информация олимпиада сайт,111
614,дело участник инженерный лига вызов политехник казаться прекрасно подключаться искать друг отмечать ставить сердечко большой фото группа образовательный интенсив фото инженерный лига фото вызов политехник вызовполитехник илполитех,27
615,продолжать рассказывать всеонаправление выпуск узнать направление институт промышленный менеджмент экономика торговля спбп сервис туризм гостиничный дело товароведение направление ипмэит писать,20
616,политехнический университет начинаться сезон олимпиада разобраться всош рсош олимпиада давать преимущество поступить вуз вступительный испытание начаться регистрация отборочный этап смотреть наш статья краткий информация весь олимпиада проводить спбп весь узнать ещё остаться вопрос поступление вступительный испытание мочь посмотреть наш вебинар чай,41
617,день открытый дверь политех ноябрь смотреть наш пост сохранять расписание бакалавриат специалитет институт биомедицинский система биотехнология высокий школа биотехнология пищевой производство ноябрь пятница офлайн адрес ул новороссийский высокий школа биомедицинский система технология ноябрь суббота офлайн адрес ул хлопин ауд институт промышленный менеджмент экономика торговля ноябрь суббота офлайн адрес ул новороссийский онлайн группа институт институт энергетика ноябрь суббота онлайн группа институт институт кибербезопасность защита информация ноябрь пятница офлайн адрес ул политехнический ул главный учебный корпус спбп ауд онлайн группа институт бакалавриат специалитет магистратура институт компьютерный наука технология высокий школа интеллектуальный система суперкомпьютерный технология ноябрь суббота офлайн адрес л политехнический ул главный учебный корпус спбп ауд онлайн группа институт высокий школа киберфизический система управление ноябрь суббота офлайн адрес л политехнический ул главный учебный корпус спбп ауд онлайн группа институт высокий школа искусственный интеллект ноябрь суббота офлайн адрес л политехнический ул главный учебный корпус спбп ауд онлайн группа институт гуманитарный институт ноябрь воскресение онлайн группа институт инженерный строительный институт ноябрь суббота офлайн корпус аудитория уточняться колледж лицей спбп институт среднее профессиональный образование ноябрь среда офлайн адрес приморский пр онлайн группа колледж естественно научный лицей спбп ноябрь четверг офлайн адрес пр энгельс далее центральный вход светлановский площадь конференц зал онлайн группа лицей магистратура институт биомедицинский система биотехнология высокий школа биомедицинский система технология ноябрь суббота офлайн корпус аудитория уточняться институт передовой производственный технология ноябрь среда научно исследовательский корпус технополис политех политехнический аудитория г дод,229
618,внимание выйти новый правило приём год сегодня опубликовать новый правило приём обучение программа бакалавриат специалитет магистратура санкт петербургский политехнический университет пётр великий учебный год лень читать большой документ хороший воспринимать слух пропустить наш вебинар чай новый правило ма который пройда ноябрь год группа заместитель ответственный секретарь приёмный комиссия спбп варвар сотовый рассказать поступление год основный изменение правило приём прямой эфир ответить вопрос участник,63
619,политехник профиль анфас наступить холодный ноябрь небо частый становиться серый грустный вселенский печаль серый учебный рабочий будни человек издавна уметь радовать находить повод веселие ноябрь рассмотреть праздник отмечать политехник давать причина улыбаться первый праздник который упомянуть международный день вегана отмечаться первый ноябрь мочь знать спбп пётр великий первый университет россия который ввести вегетарианский меню россия поэтому вегана вегетарианец политех мочь спокойный свой еда голодный остаться вместе порадоваться полный животик второй очередь день энергетика праздник отмечаться декабрь спбп целый институт энергетика праздник отмечаться размах широкий русский душа декабрь особенно холодно мрачно энергия праздник иссякать спасать печаль тоска третий счёт важность всемирный день интроверт отмечаться январь говорить весь нужный отдых постоянный общение январь отличный время побыть отметить одинокий праздник составить план год продумывать действие осуществление интересный праздник ожидать ждать,127
620,выходной мочь встретить выставка форум выбор будущее москва смотреть,9
621,эфир технодайджест главный событие октябрь санкт петербургский политехнический университет пётр великий материал видео взять сайт,15
622,октябрь стартовать образовательный интенсив политех инженерный лига вызов политехник следить событие первый фотоотчёт большой фотография смотреть группа вк образовательный интенсив фото инженерный лига фото вызов политехник вызовполитехник илполитех,28
623,напомнить близкий день открытый дверь политех день открытый дверь институт электроника телекоммуникация политех октябрь понедельник офлайн адрес ул политехнический далее лита научно исследовательский корпус технополис политех регистрация день открытый дверь институт компьютерный наука технология политех высокий школа программный инженерия октябрь суббота офлайн ауд главное учебный корпус спбп политехнический онлайн группа институт регистрация дод,53
624,настраиваться учёба сегодня рассказать бесплатный образовательный онлайн платформа тяга новый знание хотеть заняться самообразование дополнить свой знание предмет листать наш карточка,21
625,ноябрь заканчиваться регистрация программа дежурный планета политехнический университет представить программа космический автоматический идентификация объект искусственный интеллект участник смена обучать нейронный сеть анализировать изображение земля космос экологический мониторинг объект основа получить снимок победитель призёр заключительный этап получить дополнительный балл поступление политех подробный программа наш сайт регистрация программа ноябрь,47
626,встречать политех выставка москва суббота открыть регистрация бесплатный форум выбор будущее старшеклассник родитель москва цифровой деловой пространство цдп г москва ул покровка м красный ворота суббота октябрь мероприятие смочь познакомиться представитель спбп задать любой вопрос поступление узнать эксперт сдать огэ егэ высокий балл поступить бюджет выстроить карьера мечта пройти бесплатный профориентация тестирование предмет егэ смочь выиграть приз учёба участие полностью бесплатный нужный регистрация,63
627,новый загадка условие гриша говорить кирилл врать кирилл говорить врать максим максим говорить врать кирилл гриша исходить говорить правда врать говорить правда ответ ждать завтра комментарий,26
628,выбрать профессия прийти политех примерить роль востребовать специалист политехнический университет приглашать учиться класс профессиональный проба проф проба крупномасштабный профориентационный проект школьник мочь ознакомиться современный востребовать профессия который представить институт политех смочь попробовать роль маркетолог аналитик государственный служащий инженер область материаловедение инженер разработчик многий сфера профиль обучение физико математический социально экономический гуманитарный химико биологический ознакомиться программа профиль профессия который представить сайт записаться проф проба заполнить заявка смотреть приложение приоритетный тема посещение отправить бланк организация почта указание тема письмо профессиональный проба,79
629,студент участвовать олимпиада продолжаться регистрация сезон олимпиада профессионал направление успеть зарегистрироваться ноябрь принять участие олимпиада мочь студент бакалавриат специалитет магистратура олимпиада включать этап отборочный онлайн заключительный февраль апрель год шестой сезон политехпетра предоставить направление индустрия питание машиностроение гостиничный дело торговый дело победитель олимпиада получать возможность пройти стажировка хороший российский компания льгота поступление магистратура аспирантура денежный приз,56
630,узнать всеонаправление посмотреть наш видео сегодня рассказать направление гуманитарный институт спбп смочь узнать работать выпускник насколько выпускник направление востребовать компания выпускник работать учить направление возможность студент выпуск рассказать направление юриспруденция судебный экспертиза реклама связь общественность интеллектуальный система гуманитарный сфера,39
631,день открытый дверь институт электроника телекоммуникация политех октябрь понедельник офлайн адрес ул политехнический далее лита научно исследовательский корпус технополис политех участие мероприятие бесплатный необходимый регистрация день открытый дверь представитель институт рассказать направление подготовка перспектива выпускник особенность образовательный процесс правило приём вуз ответить вопрос абитуриент родитель участник мероприятие ожидать интересный экскурсия научно исследовательский корпус спбп полный расписание день открытый дверь институт политех дод,62
632,сегодня октябрь россия отмечаться день таможенник который стать будущее твой профессиональный праздник направление политех выучиться сотрудник таможенный служба рассказать государственный муниципальный управление профиль государственный управление таможенный процесс поступить сдать егэ математика русский язык выбор обществознание история учебный год выделить бюджетный место проходная балл год балл изначально абитуриент поступать направление случай государственный муниципальный управление год обучение направление мочь выбрать профиль государственный управление таможенный процесс подробный профиль направление почитать таможенный дело новый направление подготовка политех весь информация немой появиться вместе новый правило приём ноябрь скоро весь рассказать,85
633,политехник профиль анфас октябрь подойти конец подводить итог наш рубрика месяц рассмотреть разработка современный учёный политехник место вуз подготовить почва исследование воплотить жизнь электронный ресурс который мочь полезный освоение научный тема возможность окунуться наука политех мотивировать студент отдавать свой время сила дело первый активный студент возможность организовать свой стартап предприимчивый гореть идея который хотеть воплотить жизнь деятельность точно понравиться политех смочь помочь лаборатория научный конференция специальный программа студент второй студент возможность создать свой проект партнёрский программа компания который тесно сотрудничать политех напомнить спбп являться опорный вуз газпром россеть росатом партнёр многий компания зачастую компания проводить кейс турнир олимпиада мероприятие который студент мочь выступить свой проект заявить активный студент богатый портфолио компания приглашать дальнейший трудоустройство третий получение повышенный стипендия ребята который проявить особый интерес научный исследовательский деятельность получать повышенный государственный академический стипендия пгаснуть политех стипендия мочь составлять тысяча рубль месяц выплачиваться течение целое семестр заниматься наука политех полезно выгодно,148
634,знать студклуб рассказать кипеть студенческий жизнь творческий студия объединение бесплатный студент мероприятие год оборудовать площадка мероприятие разный масштаб коворкинг лепота студент узнать подробный студклуб мочь новый выпуск влог политехнический университет приятный просмотр политехпетраабитуриент политехпетраспецпроект,34
635,сдавать литература история английский хотеть выучить новый язык улучшить получить навык представлять твой внимание курс центр дополнительный образовательный программа гуманитарный институт подготовка егэ класс русский язык английский язык история подготовка олимпиада литература языковой курс английский язык базовый курс деловой английский язык разговорный курс английский язык немецкий язык базовый курс шведский язык базовый курс турецкий язык базовый курс испанский язык базовый курс финский язык базовый курс китайский язык вводный курс программа профпереподготовка переводчик сфера профессиональный коммуникация офлайн год занятие вечерний время методика обучение иностранный язык онлайн месяц занятие вечерний время занятие проходить адрес спб ул политехнический далее м площадь мужество записаться узнать подробный информация телефон сайт,105
636,день открытый дверь институт компьютерный наука технология политех октябрь суббота офлайн ауд главное учебный корпус спбп политехнический онлайн группа институт участие мероприятие бесплатный необходимый регистрация студент институт компьютерный наука технология расшифровывать аббревиатура икнт институт который нужный икнт самый популярный частный выбор абитуриент политех место который дать возможность стать профессионал сфера интересоваться информационный технология мечтать стать программист нужно полный расписание день открытый дверь институт политех дод,65
637,начинаться сезон олимпиада хотеть рассказать подробный наш новый выпуск вебинар чай четверг организатор олимпиада спбп директор центр работа абитуриент арт м егуп рассказать олимпиада школьник проводиться политехнический университет почему стоить участвовать олимпиада поступить вступительный испытание вуз октябрь четверг мск прямой эфир наш группа олимпиада мочь зарегистрироваться год политехнический олимпиада проводиться совместно онлайн школа фоксфорд узнать подробность олимпиада мочь наш пост зарегистрироваться ссылка встреча четверг ссылка вебинар появиться пост,68
638,абитуриент внимание завтра должный состояться день открытый дверь институт электроника телекоммуникация политех немой писать пост хотеть предупредить аудитория поменяться данный момент уточняться следить новость статья зарегистрироваться мероприятие ссылка ознакомиться программа мероприятие пост,32
639,давно вопрос подготовительный курс политех рубрика спрашиваться осветить самый интересный тема ещё идти запись курс который длиться месяц записаться декабрь ознакомиться программа стоимость пятимесячный курс город возможность посещать курс дистанционно вообще формат посещение подготовительный курс подразумевать очный вариант занятие мочь проходить дистанционный формат нибыть скидка подробно написать оплатить мат капитал оплатить курс рассрочка оплата материнский капитал необходимо указать способ оплата заявление рассрочка разделить оплата часть запись предмет большой часть оплачиваться начало курс второй время прохождение курс записаться записаться задать свой вопрос телефон доб сайт почта,85
