,id_поста,text_tokens,text_length,preprocessed_comments
108,984,завершиться приём документ жизнь поздравлять успешный подача документ рассказывать ждать далёкий поступление очный бюджетный форма обучение бакалавриат специалитет июль публикация конкурсный список сайт июль завершение приём оригинал документ образование поступать квота вступительный испытание август завершение приём оригинал документ образование поступать рамка основный конкурсный место подать оригинал подавать заявление личный кабинет абитуриент лично санкт петербург ул якубович далее мный комиссия почта гуап ул больший морской далее лита г санкт петербург россия подавать документ портал государственный услуга нужно подтвердить подача оригинал портал госуслуга остаться вопрос держать контакт телефон почта группа вк,89,"[('красивый фотография', 2)]"
109,980,привет абитуриент любой вопрос поступление готовый ответить представитель комиссия телефон почта лично соцсеть время работа пн пт сб вс контакт звонок любой регион рф звонок бесплатный почта ул якубович далее мный комиссия соцсеть вконтакте гуап телеграм гуап одноклассник дзен вконтакте гуап поступать важный напоминание м документ бакалавриат специалитет прохождение вступительный испытание очный форма обучение заканчиваться сегодня июль удачный поступление,59,[]
110,978,завершение ма завершение вступительный испытание бюджетный направление бакалавриат специалитет сегодня июль завершаться м документ прохождение вступительный испытание заявление необходимый документ должный получить рассмотрёный поступление упустить свой шанс поступить гуап,29,[]
111,977,тик тик конец близкий завтра завершаться м документ прохождение вступительный испытание бюджет упустить возможность поступить гуап подавать документ ещё сделать пока смотреть видеоролик наш звёздный выпускник дмитрий хрустать ва мочь добиться высота главное верить стремиться,35,[]
112,964,связь наш абитуриент георгий который удовольствие поделиться свой эмоция поступление рассказать узнать гуап гуап узнать сайт поступить онлайн способ подавать документ свой консервативный мнение подавать документ лично абитуриент тяжело абитуриент нелегко решаться дальнейший судьба близкий время тяжело проходить период ожидание результат твой эмоция поступление оправдаться ожидание ещё поступить рад никакой трудность подача документ возникать вс проходить чётко специальность выбрать подать документ направление международный отношение юриспруденция душа большой лежать гуманитарный наука оставаться вопрос писать личный сообщение группа беседа абитуриент,78,"[('радость видеть институт', 3)]"
113,951,хотеть выиграть главный приз скоро выйти очередной выпуск гуап поколение поздний главный розыгрыш м возможность увеличить свой шанс победа предупреждать прийтись постараться отвечать вопрос комментарий учт м начислить балл балл суммировать учесть финальный розыгрыш большой правильный ответ большой балл сколько институт факультет гуап памятник значимый персона россия стоить внутренний двор корпус большой морской стать последний участник выпуск гуап поколение охранять чесменский дворец мифологический персонаж изобразить витраж главный лестница корпус большой морской писать свой ответ комментарий получать балл забыть поставить лайк получить свой балл оставаться вопрос писать личный сообщение группа беседа абитуриент,91,"[('институт факультет', 2), ('екатерина второй', 2), ('институт факультет вуц екатерина второй великий александр иванов зел ная лягушка крыло воздушный шар спутник', 15), ('фптить факультет институт считать вуц непрерывный дистанционный образование екатерина второй александр иванов лягушка золотой крыло', 15), ('институт факультет вуц екатерина второй великий александр иванов зел ная лягушка крыло воздушный шар спутник', 15), ('институт факультет вуц екатерина второй великий александр иванов зел ная лягушка крыло воздушный шар спутник', 15), ('фптить иваногородский филиал факультет вуц екатерина великий александр иванов золотой лягушка крыло воздушный шар спутник', 15), ('институт факультет вуц памятник екатерина второй александр иванов зелёный лягушка спутник воздушный шар крыло', 14), ('институт факультет любимый вуц ещё индо екатерина второй александр иванов лягушка крыло воздушный шар спутник', 15), ('институт факультет вуц екатерина великий александр иванов зел ная лягушка крыло воздушный шар спутник', 14), ('институт памятник екатерина александр иванов золотой лягушка спутник воздушный шар крыло', 11)]"
114,949,хотеть летать присоединяться инженерный школа гуап год гуап усиление подготовка студент формирование исследовательский прикладной проект создать специализировать лаборатория беспилотный авиационный система инженерный школа гуап лаборатория позволять решать определённый задача полный цикл сборка квадрокоптер исследование полётный характеристика лаборатория состоять часть зона моделирование проектирование настройка беспилотный авиационный система полезный нагрузка зона экспериментальный пилотирование разработать беспилотный система монтажный зона оснастить современный компьютер выполнение моделирование узел агрегат беспилотный система программный обеспечение калибровка дрон понравиться присоединяться вопрос задавать личный сообщение группа беседа абитуриент,78,[]
115,946,внимание внимание напоминание июль заканчиваться приём документ направление бакалавриат специалитет прохождение вступительный испытание бюджет квота упускать свой шанс стать студент первый аэрокосмический появляться вопрос задавать личный сообщение группа беседа абитуриент,30,[]
116,943,слово декан гуап константин лосев декан гуманитарный факультет профессор ответить часто задавать вопрос абитуриент интервью узнать возможность открываться студент гуманитарный факультет направление поступить год предприятие сотрудничать факультет читать статья узнавать новый факультет встреча первый аэрокосмический,35,"[('', 0)]"
117,940,мный комиссия гуап связь очередной прямой эфир час комиссия стартовать сегодня трансляция разобрать основной вопрос абитуриент касаться кампания свой вопрос мочь задать чат эфир оказаться непонятный писать личный сообщение группа чат абитуриент гуап,33,"[('', 0)]"
118,935,успеть побывать комиссия гуап непременно жд м абитуриент мочь посетить исторический здание посмотреть атмосфера царить ул якубович далее возможность приехать увидеть вс свой глаз листать карусель присоединяться встреча первый аэрокосмический,30,"[('', 0), ('милашка', 1), ('красавчик', 1)]"
119,933,третий выпуск гуап поколение гора скоро увидеть наш следующий гость выпускник гуап брат близнец встречать ярослав бузиновый заместитель главное инженер ао радар ммс илья бузиновый директор научно производственный комплекс ао радар ммс ярослав илья рассказать почему выбрать гуап выбирать специальность поступление насколько оправдаться ожидание обучение гуап яркий воспоминание остаться память вуз ошибиться абитуриент выбор готовый брать студент гуап производство подписываться пропустить новый выпуск,63,[]
120,929,звёздный выпускник гуап сегодня поговорить наш звёздочка альбин хузина который являться председатель профбюро выпускница гуап героиня рассказать свой путь университет рассказать направление подготовка окончить привет год окончить бакалавриат специальность технология транспортный процесс планировать продолжать обучение гуап магистратура почему выбрать гуап выбрать гуап интересный направление широкий возможность который открывать университет любой студент проходить производственный практика практика группа проходить пулково протяжение месяц ездить аэропорт работать агент проект взлётный полоса дисциплина запомниться почему большой весь запомниться предмет теория транспортный процесс система который вести директор институт николай майоров протяжение весь семестр исследовать работа морской порт воздушный пространство использовать реальный приложение который работать специалист наш область каждый день очень интересный полезный дисциплина хороший воспоминание студенческий жизнь хороший воспоминание очень тепло вспоминать время провести университет насыщенный студенческий жизнь прекрасный друг который надеяться далёкий идти жизнь самый главное подарить университет взросление множество урок жизнь заниматься внеучебный время внеучебный время активист профком гуап го курс стать председатель профбюро свой институт помогать студент делать жизнь яркий интересный участвовать внутривузовский региональный всероссийский конкурс почему стоить выбирать гуап думать стоить выбирать гуап хороший старт реализация поиск возникать трудность подача документ вопрос кампания задавать личный сообщение группа беседа абитуриент,187,[]
121,927,сколково очередной победа гуап москва территория инновационный центр сколково проходить всероссийский научно спортивный фестиваль связь мероприятие участвовать выпускник студент старший курс специальность гуап фестиваль поехать студент институт информационный технология программирование студент принять участие хакатон команда час предстоять решить непростой задание основа который реальный промышленный кейс умный производство задание включать разработка виртуальный реальность прототип умный производство выпуск автомобиль создание полноценный сцена цех использование движок прототипирование жюри оценивать проект критерий соответствие задание работоспособность полезность итог хакатон команда гуап занять первый место хотеть ждать первый аэрокосмический,83,"[('первый место молодец', 3), ('поздравлять победа', 2), ('держать', 1)]"
122,924,час лето марафонец хотеть начать заниматься спорт откладывать бояться получиться считать сложно скучно волноваться показать сделать весело интересно хороший спортивный проект студент направить популяризация здоровый образ жизнь внедрение спорт повседневность студент участник смочь освоить бег основа техника помощь еженедельный задание подготовиться забег белые ночь марафон начать вести здоровый образ жизнь новый полезный привычка погрузиться мир нутрициология узнать принцип правильный питание пробовать новый вид спорт каждый неделя проводить время крутой компания давать послушать проект думать экс руководитель георгий батайкина студент нужный проект час лето заставить утром бегать сложно сделать привычка вообще давать представимый переехать город стресс переезд голова забитый учёба мысль грязный посуда непостирать вещь сель покрасить друг друг ситуация бег здоровый образ жизнь приходить помощь проект час лето подсказать правильно питаться следить свой здоровье рассказать начать заниматься спорт навредить знать заняться выходной организовать спортивный двизать профбилет двизать дешёвый достигнуть участник проект прошлый год участник начать заниматься спорт самый сложный прошлый год суммарный расстояние который преодалеть участник км год число увеличиться участник узнать заниматься питер посетить воскресный двизать который самый разный кёрлинг скалодром бамперболл катание лыжа кавголово почему название пойти свой начало проект брать ещё март заканчиваться ровно час зазвучать сирена старт марафон отсюда браться название проект участие забег нереальный крутой бежать центр питер окружение бесча тный количество болельщик удар барабан должный попробовать каждый посмотреть подготовиться время марафон нереально рассказать студент мочь сделать лично ставить цель пробежать марафон поэтому каждый год ставить новый рекорд дистанция км хотеть поучаствовать вступать группа час лето внедрять спорт свой жизнь,245,[]
123,920,помнить разыгрывать подарок выпускник гуап самый креативный комплимент вуз прийти время подведение итог поздравлять победа аня сметанин дарья гладышев максим пронуть приз забрать написать личный сообщение группа друг дать обратный связь наш выпуск розыгрыш,34,"[('выпуск очень интересный информативный розыгрыш интересный приз круто возможность', 9)]"
124,916,наш проект гуап поколение набирать оборот далёкий большой стараться сделать круто качественно интересно отвечать опрос оставлять комментарий хотеть увидеть следующий выпуск,21,[]
125,912,уважаемый абитуриент завтра начинаться заключение договор обучение внесение данные заказчик личный кабинет подтверждение сторона гуап личный кабинет появиться реквизит договор сумма оплата данные производить оплата платёжный шлюз сбербанк лично касса университет типовой форма договор обучение мочь ознакомиться ссылка среднее день появление кабинет номер договор оригинал забрать приёмный комиссия важно подойти договор необходимо заказчик договор подписание прийти договор подписать сторона гуап договорный отдел распечатать ваш присутствие смочь подписать сторона заказчик обучаться оставить подписание сторона университет личный кабинет доступный реквизит договор необходимость получение скан присвоение номер договор написать запрос почта указание фио снилс,91,[]
126,910,гуап лицо сегодня познакомить полина высоцкий староста группа студентка первый курс институт радиотехник инфокоммуникационный технология видеоролик полина отвечать вопрос прийти роль староста почему староста круто наш герой злой добрый полицейский придерживаться политика кнут староста хотеть узнать полина справляться роль староста открывать видео активист гуап,44,"[('хороший', 1), ('наш мама', 2)]"
127,905,использовать свой шанс получить крутой подарок партнёр гуап андрей рудский выпускник гуап передать наш абитуриент подарок который хотеть разыграть условие простой нужно сделать репост наш выпуск гуап поколение страница поставить лайк пост видео оставить пост самый креативный комплимент гуап победитель выбрать комментарий случайный образ июль,45,"[('гуап поверить гуап гостеприимный университет который восхищать свой абитуриент поступить класс иметься куча секция понять маленький цифра общаться студент понять прекрасный преподаватель поэтому желать поступить сюда', 26), ('гуап место который помочь найти свой место общество учиться лучезарный отзывчивый дружелюбный студент помогать весь преподавать профессионал свой дело иметься огромный количество студия объединение большой саморазвитие нахождение новый знакомство', 29), ('ваш мама случайно екатерина второй почему вид развиваться', 8), ('гуап место твой мечта становиться реальность твой идея инновация гуап сокращение гениальный уникальный амбициозный прогрессивный', 15), ('гуап влюблять первый взгляд', 4)]"
128,904,делать бизнес сегодня хотеть рассказать наш студент создавать бизнес выигрывать грант разрабатывать проект татьяна леонтьев заведовать лаборатория технологический предпринимательство инженерный школа гуап поделиться проходить самый масштабный проект вуз представлять проект акселератор акселератор образовательный программа который помогать научиться создание собственный бизнес основа технология наш студент возможность попробовать качество предприниматель попробовать разработать устройство решение проблема учиться думать возможность коммерциализация решение возможность создание основа собственный бизнес возможность студент участник мочь собрать команда собственный идея помогать выбрать идея образ человек мочь найти тема который далёкий писать курсовой работа диплом пойти работать направление знакомить ребята наиболее актуальный технологический тренд этап состоять проект подача заявка этап формирование команда разработка концепция проект образовательный модуль изучение рынок конкурентный среда разработка бизнес модель определение целевой аудитория метод работа финансовый модель дорожный карта дть день который команда представлять свой проект экспертный комиссия хороший проект участвовать финальный конкурс соревноваться денежный приз подарок партн ров роль играть преподаватель наставник большинство мероприятие занятие проводиться участие внешний эксперт представитель кампания партнёр предприниматель бизнесмен наш преподаватель выступать качество наставник помогать команда успешно проходить этап программа проводить групповой работа находить необходимый экспертиза поддержка команда проект завершение сезон самый главное команда участник останавливаться достигнутый акселератор первый шаг время процесс команда выяснить тема который заниматься актуальный рамка работа лаборатория технологический предпринимательство инженерный школа гуап помогать участник дальнейший развитие продвижение проект находить профильный эксперт партн ров необходимый оборудование готовить документ подача заявка грант индивидуальный работа каждый проект искать свой путь развитие интересно попробовать подавать заявка страница лаборатория обсудить ваш идея помочь подобрать проект который стоить поучаствовать ещё предлагать посмотреть видеоролик акселератор полностью погрузить атмосфера проект,256,[]
129,902,дайджест приёмный комиссия представлять твой внимание самый часто задавать вопрос подача документ система госуслуга лично мный комиссиия нужно заводить личный кабинет поступать гуап самостоятельно самостоятельный заводить личный кабинет нужно подача документ личный кабинет создать автоматически логин пароль выслать почта указанный подача заявление статус рассмотрение лк статус означать заявление получить вуз рассматриваться статус мочь проводиться вступительный испытание статус измениться участвовать конкурс публикация конкурсный список вуз изменить дата вступительный испытание дата вступительный испытание изменить почта приёмный комиссия появиться конкурсный список конкурсный список должный опубликовать июль приёмный комиссиия работать появиться ранний смочь видеть интересовать балл место конкурс заключить договор платный обучение заключение договор необходимый следующий условие предоставить необходимый документ формирование заявление ме получить положительный результат вступительный испытание пройти минимальный порог каждый экзамен предоставить сведение плательщик передать сведение лично комиссия личный кабинет поступать вкладка договор договор готовый стать доступный личный кабинет,137,[]
130,899,полезный совет первокурсник детство ключик дружба непосредственность привет маша звать привет соня давать дружить пройти большой год ключик остаться бабушка антресоль давать обсудить найти друг студент листать карусель читать полезный совет наш психолог анастасия живой,35,[]
131,891,прямой эфир комиссия гуап сегодня состояться прямой эфир комиссия н м рассмотреть основной вопрос поступать абитуриент вопрос задавать чат прямой эфир оказаться непонятный писать личный сообщение группа беседа абитуриент,29,"[('запись трансляция послушать', 3), ('трансляция посмотреть канал', 3)]"
132,889,слово декан гуап татьяна татарниковый директор институт информационный технология программирование рассказать наш редакция уникальный институт проходить процесс обучение возможность студент многий интересный вещь читать статья узнавать большой институт,28,[]
133,888,задумываться свой карьера первый курс центр карьера гуап являться незаменимый помощник студент выпускник профессиональный развитие успешный старт карьера подразделение предоставлять необходимый ресурс знание поддержка студент мочь достигнуть свой карьерный цель реализовать свой потенциал центр карьера обучаться помогать студент выпускник гуап поиск практика стажировка вакансия топовый компания индивидуальный проектирование карьерный путь специалист центр организовать мастер класс партн ров экскурсия предприятие проводить встреча территория университет самый крупный партн ров банк санкт петербург группа компания софтбаланс ооо стц ооо необитый,77,[]
134,886,встречать второй выпуск рубрика гуап поколение андрей рудский выпускник гуап генеральный директор нг энерго неоднократный участник победитель ралли рейд качество пилот боевой экипаж время наш разговор рассказать свой студенческий жизнь преодоление трудность добиваться цель поставить андрей выбрать очень важный вопрос рассуждение арина галяува рассказать справиться эмоциональный выгорание делать любимый дело перестать приносить удовольствие хотеть узнать ответить герой бежать смотреть новый выпуск гуап поколение,63,"[('андрей александрович интервью приятно увидеть жизнь работа проработать нг энерго год мочь сказать потрясать школа развитие процветание весь команда нг энерго', 21)]"
135,881,бояться делать ошибка скоро выйти второй выпуск гуап поколение следующий гость наш программа стать генеральный директор ооо нг энерго андрей рудский совместительство выпускник гуап видеоролик наш герой рассказать почему андрей выбрать гуап насколько оправдаться ожидание вуз почему яркий воспоминание оставить квн память ошибиться абитуриент выбор готовый брать студент гуап производство пережить эмоциональный выгорание почему возникать смочь узнать следующий выпуск,59,[]
136,879,победа победа победа территория спбгута рамка фиджитал чемпионат дрон рейсинга состояться двоеборье дисциплина технический симулятор бпнуть гонка минь дрон квадрокоптер минь класс аспирант кафедра эксплуатация управление аэрокосмический система гуап александр беляков принять участие соревнование стать победитель награжда н золотой медаль участник показать свой полётный навык виртуальный пространство реальный гоночный трасса хотеть жд м приёмный комиссия гуап,56,[]
137,876,знать фдпо узнать факультет дополнительный профессиональный образование гуап единый образовательный центр университет реализовать образовательный программа повышение квалификация профессиональный переподготовка весь направление подготовка специалист центр действовать рамка лицензия федеральный служба надзор сфера образование наука факультет мочь предложить множество вариант развитие твой профессионализм который повышение квалификация профессиональный переподготовка разработка программа предприятие бесплатный обучение рамка федеральный проект центр регулярно участвовать различный федеральный программа проект взаимодействовать предприятие весь страна всесторонне развивать модернизировать свой программа подготовка заинтересоваться хотеть узнать большой читать официальный страница фдпо повышать свой квалификация,82,[]
138,872,завершение приём напоминать сегодня июль завершаться приём документ результат вступительный испытание заявление необходимый документ должный получить рассмотреть поступление,18,[]
139,871,новый личный кабинет уважаемый абитуриент ждать просить долгожданный весь инструкция пользование новый личный кабинет поступать гуап видеоролик узнать заполнять конкурсный группа изменить приоритет направление предназначить вкладка экзамен загружать индивидуальный достижение восстановить доступ личный кабинет забыть пароль вс возникнуть трудность подача документ вопрос кампания задавать личный сообщение группа беседа абитуриент,49,"[('хотеть сказать огромный удобный личный кабинет ч тковать работа сайт гуап весь вуз подавать гуап самый удобный отслеживание позиция рейтинг самый толковый маркировка участник конкурсный список самый адекватный отображение текущий информация самый быстрый синхронизация гу маленький весь сбой косяк взаимодействие молодец', 41)]"
140,860,подводить итог уважаемый участник наш розыгрыш радость хотеть поделиться результат наш конкурс благодарить весь принять участие проявить интерес долгожданный победитель наш розыгрыш первый победитель тимофей лиса забирать фиолетовый термокружка гуап второй победитель алексей петров забирать футболка гуап третий победитель аня сметанин забирать канцелярский набор гуап получение приз написать личный сообщение группа ещё благодарить весь участие наш розыгрыш надеяться получить заслужить награда стать победитель отчаиваться следующий удача точно твой сторона,69,[]
141,858,первый аэрокосмический объединить разный уголок наш страна твой город список писать комментарий откуда,13,"[('волжский', 1), ('тюмень', 1)]"
142,845,гуап лицо продолжать знакомить помогать организовывать студенческий жизнь гуап встречать виктория астанин профорг группа студентка первый курс институт радиотехник инфокоммуникационный технология ролик вика рассказывать профорг наш герой справляться обязанность профорг самый яркий воспоминание виктория профком мама записать профком оттуда выйти хотеть узнать попасть самый больший объединение гуап бежать смотреть видеоролик активист гуап,52,"[('', 0), ('наш', 1), ('монтаж р кст', 3), ('наш мать', 2), ('душевненький', 1)]"
143,837,работа хобби выпускник гуап успешный весь узнать вчера июль столица республика татарстан город казань стартовать международный внедорожный ралли шёлковый путь проходить совместно третий этап чемпионат россия ралли рейд выпускник гуап гость наш следующий выпуск гуап поколение андрей рудский напарник дмитрий карпов стать участник данный событие старт гонка экипаж успеть провести гоночный тест автомобиль команда тщательно подготовить доставить казань ралли шёлковый путь оставаться данный момент единственный марафон страна начало ждать нетерпение желать удача победа экипаж делиться информация очень интересно,78,[]
